Age,Balance,IsActiveMember,Gender_encoded,Exited
33,188285.68,0,1,0
46,109705.52,0,1,1
33,0.0,0,0,0
34,127122.79,1,1,0
40,98241.04,0,0,0
37,170840.08,0,1,0
41,87541.06,1,1,1
26,62610.96,1,1,0
36,0.0,1,0,0
47,113328.93,0,1,0
35,104832.49,0,0,0
31,102289.85,1,1,0
34,125227.82,1,1,0
49,140510.89,0,1,0
35,132253.22,0,1,1
43,39043.29,1,0,0
34,0.0,1,0,0
55,99685.06,0,0,0
38,125385.49,1,0,0
46,131365.37,1,0,0
58,98308.51,1,0,0
37,0.0,0,1,0
44,140856.16,0,0,0
30,0.0,1,1,0
35,172274.01,0,0,0
36,0.0,0,0,0
38,122447.76,0,0,0
38,0.0,1,1,1
56,157559.59,0,1,1
41,126550.7,0,0,1
30,158584.82,0,1,1
28,163569.61,1,0,0
31,0.0,1,1,1
33,127211.45,0,1,0
42,118199.97,0,0,1
30,101014.08,1,1,0
38,119208.85,0,0,1
66,0.0,1,1,0
58,53772.73,1,1,1
39,0.0,0,1,0
41,138878.81,1,1,0
37,130922.81,0,1,0
35,0.0,1,0,0
20,0.0,1,0,0
25,130866.19,0,1,0
33,187257.94,1,1,0
41,0.0,1,1,0
36,147733.64,1,0,0
43,0.0,1,0,0
33,163139.27,1,0,0
35,0.0,1,1,0
36,119540.15,1,1,0
41,129553.76,0,1,0
55,0.0,1,0,0
61,66101.89,1,1,0
43,140431.98,0,0,1
49,0.0,0,1,0
29,0.0,1,1,0
35,0.0,0,1,0
37,116471.43,0,1,1
39,0.0,0,0,0
56,123785.24,0,1,1
33,0.0,1,1,0
38,88758.95,0,1,1
25,153611.83,0,0,0
57,112044.72,1,1,1
27,123826.07,1,1,0
65,106804.26,0,1,1
48,0.0,1,1,0
59,68892.77,0,1,1
43,0.0,0,1,0
33,125827.43,1,1,0
34,0.0,0,0,0
36,0.0,1,0,0
40,148495.64,0,1,0
37,133043.66,0,0,0
45,74989.58,1,0,0
39,60263.23,0,0,0
50,129370.91,1,0,1
44,157955.83,0,0,0
26,0.0,0,0,0
30,70729.17,1,1,0
48,0.0,1,0,1
50,0.0,0,0,0
27,90721.52,0,0,0
27,0.0,1,0,0
45,57784.22,0,1,1
33,131765.72,0,0,0
40,0.0,1,0,1
47,110022.74,1,0,1
40,131569.63,1,1,0
61,164523.5,1,0,0
25,114330.95,1,1,0
45,135923.16,0,1,0
61,0.0,1,1,0
49,0.0,1,1,0
45,124693.48,1,0,0
35,147936.42,1,1,0
29,0.0,0,0,0
34,126558.92,0,1,0
57,106938.11,1,0,0
33,140002.35,0,1,0
46,123444.72,1,0,1
32,147107.91,1,0,0
19,128514.84,0,0,0
55,0.0,0,1,1
40,106756.01,0,1,0
28,0.0,0,1,0
37,0.0,0,1,0
50,155393.32,1,1,1
36,110414.48,1,1,0
33,0.0,1,0,0
37,157098.52,1,1,0
38,85626.6,1,1,0
45,93796.42,1,0,0
41,0.0,0,1,0
51,125268.03,0,0,0
29,148143.84,1,1,0
29,115545.33,0,0,0
35,0.0,0,0,0
30,44928.88,1,0,0
29,0.0,1,0,0
35,162442.35,0,0,0
39,0.0,1,1,0
28,96213.82,0,0,0
29,156569.43,0,1,0
36,0.0,0,0,0
37,0.0,0,1,0
48,110463.25,1,1,1
33,154575.76,0,0,1
35,0.0,0,1,0
37,0.0,1,0,0
26,147037.32,0,0,0
41,119276.31,0,0,1
25,108664.85,0,1,0
44,0.0,0,0,0
38,163034.82,1,0,0
49,93059.34,0,1,1
38,179581.31,0,0,0
46,113625.93,0,0,1
55,119961.48,0,0,1
45,129209.48,0,0,0
42,137227.04,0,1,1
58,119024.75,0,1,1
35,74623.5,0,0,1
45,157929.45,1,1,1
26,92606.86,0,1,0
35,127862.93,0,0,0
42,0.0,1,1,1
37,142711.81,0,1,0
38,0.0,0,1,0
43,163159.85,1,0,0
32,108586.86,1,0,0
41,110624.99,0,1,0
43,154846.24,1,1,0
45,122917.71,1,0,1
33,0.0,1,1,0
31,82787.93,0,1,0
32,102500.34,0,0,0
34,0.0,0,0,0
39,159492.79,0,0,1
48,0.0,1,0,0
54,118241.02,0,1,1
35,113090.4,0,1,0
22,65763.57,1,1,0
43,125537.38,0,1,1
31,94263.91,0,0,0
29,133434.57,0,0,0
39,0.0,1,1,0
31,0.0,1,0,0
50,94748.76,1,0,0
38,98640.74,1,1,0
26,74681.9,0,0,0
34,0.0,0,0,0
41,179915.85,0,1,1
30,128207.23,1,0,0
42,132739.26,0,0,0
40,0.0,0,1,0
27,120509.81,0,0,0
46,124547.13,0,0,0
39,0.0,1,1,0
34,88815.56,0,0,1
35,82231.51,0,1,0
32,184715.86,0,0,0
31,0.0,0,0,0
51,0.0,1,0,0
28,147972.19,0,0,1
43,0.0,1,0,0
52,170008.84,0,0,1
27,0.0,1,1,0
34,0.0,0,1,0
42,95386.82,1,1,0
51,90373.28,0,0,0
34,133467.77,1,0,0
30,0.0,1,0,0
31,96288.26,0,0,0
26,91547.84,1,1,0
37,138292.64,0,0,1
35,0.0,0,0,0
32,71667.74,1,0,0
43,118994.84,0,1,1
55,0.0,1,0,0
37,145610.07,0,0,0
33,138162.81,0,1,0
31,135020.21,1,1,0
38,0.0,0,0,0
25,135161.67,1,1,0
52,0.0,0,1,1
32,94486.47,1,0,0
46,117640.39,0,0,0
33,111379.55,1,1,0
40,0.0,1,0,1
57,136820.99,1,1,0
46,98752.51,0,1,0
25,158266.42,1,1,0
29,105599.67,1,1,0
29,0.0,0,1,0
31,0.0,1,0,0
39,139723.9,1,1,0
41,141806.46,0,1,0
49,132571.67,1,1,1
40,180516.9,0,0,0
31,0.0,1,0,0
41,92805.72,1,1,1
22,0.0,1,0,1
39,135309.36,0,0,1
74,128917.84,1,1,0
52,56580.93,0,1,1
42,131390.75,0,0,0
37,0.0,0,0,0
41,0.0,0,0,0
61,97361.66,1,1,1
42,0.0,0,1,1
59,0.0,1,0,0
29,0.0,1,0,0
34,0.0,0,1,0
57,0.0,1,0,0
29,102714.65,0,1,0
34,67816.72,1,1,0
51,81710.46,1,0,0
26,75237.54,1,0,0
28,124023.18,0,0,0
46,100727.5,1,1,1
46,107238.85,0,1,0
24,0.0,0,0,0
29,139994.66,0,1,0
59,126224.87,1,1,0
51,145751.03,0,1,1
47,0.0,1,0,1
25,121166.89,1,1,0
38,0.0,1,1,0
88,0.0,1,0,0
63,70655.48,0,0,1
41,129901.21,0,0,1
40,125470.81,1,0,0
53,169406.33,1,1,1
32,0.0,1,0,0
40,107041.3,1,0,0
32,95153.77,1,1,0
32,145166.09,0,0,0
27,0.0,0,1,0
38,65962.63,1,0,0
36,140418.81,1,0,1
31,139799.63,1,1,0
49,171787.84,0,0,0
38,149238.97,1,0,0
57,163146.46,0,1,1
37,0.0,0,1,1
32,0.0,0,0,0
38,61482.47,1,1,0
41,145150.28,0,1,1
41,126670.37,0,1,0
40,84390.8,1,1,0
37,89728.86,1,0,0
57,0.0,0,1,0
40,118628.8,0,0,0
37,0.0,0,0,0
39,96863.13,1,0,0
38,142263.45,1,1,0
36,0.0,0,1,0
32,0.0,0,1,0
21,0.0,0,1,0
28,122724.37,1,0,0
35,174902.26,0,1,0
26,0.0,1,1,0
31,108914.17,1,1,1
23,98052.66,1,0,0
46,123873.19,1,0,0
56,111920.13,0,1,1
45,0.0,1,1,0
20,0.0,1,0,0
37,0.0,1,0,0
37,75150.34,1,1,1
38,0.0,0,0,0
38,114753.76,0,1,0
32,0.0,0,0,0
32,111871.93,0,1,0
45,0.0,0,1,0
37,135927.06,0,1,0
44,0.0,1,0,0
33,0.0,0,0,0
46,57037.74,1,0,0
50,0.0,0,1,1
52,79468.96,1,1,0
34,121063.85,0,1,0
51,118537.47,1,0,0
39,0.0,0,0,0
26,105082.07,0,1,0
40,0.0,0,0,1
36,0.0,1,1,0
36,104702.65,0,0,0
50,95813.76,1,1,1
62,167026.61,1,1,0
61,102453.26,0,0,1
25,148045.45,1,0,0
35,0.0,0,0,0
24,0.0,0,1,0
52,0.0,1,0,1
34,104498.79,1,0,0
29,0.0,0,1,0
42,0.0,1,0,0
26,149542.52,1,0,0
29,87946.39,1,1,0
45,68639.57,0,1,1
47,148826.32,1,0,0
60,0.0,1,1,0
61,108166.09,1,0,0
35,103214.71,0,1,0
40,134760.21,0,0,1
58,0.0,1,0,1
33,90124.64,0,1,0
38,0.0,1,0,0
46,87361.02,0,1,1
45,111257.59,0,1,1
61,131583.59,1,1,1
41,95020.8,1,0,1
24,0.0,1,1,0
34,80242.37,0,0,0
43,0.0,1,1,0
50,0.0,1,0,1
59,122661.39,1,1,0
50,0.0,1,0,1
36,0.0,1,1,1
42,0.0,0,0,0
53,0.0,1,1,0
46,81742.84,0,1,0
71,0.0,1,0,1
30,145127.85,0,0,0
38,148912.44,0,0,0
41,0.0,1,1,0
26,89900.24,0,0,0
30,119027.28,1,1,0
40,105222.86,0,1,0
30,0.0,0,1,1
34,116114.93,1,0,0
58,187911.55,1,1,0
27,0.0,1,1,0
38,144432.04,1,1,1
50,77065.9,1,1,0
29,180520.29,1,1,0
42,0.0,0,0,0
47,130024.87,1,1,1
40,110086.69,0,1,0
31,174853.46,0,1,0
44,108724.98,1,0,0
58,91285.13,1,0,0
40,0.0,1,0,0
51,110610.41,1,1,1
54,102994.04,0,0,1
36,59893.85,0,0,0
29,149318.55,0,0,0
32,116409.55,1,1,0
30,127760.07,0,0,1
38,132591.36,1,1,1
31,0.0,0,0,0
46,113402.14,1,1,0
31,0.0,0,1,0
40,0.0,0,0,0
28,0.0,1,0,0
50,136953.47,1,0,0
33,0.0,1,0,0
32,0.0,1,0,0
44,123863.64,0,0,0
22,120811.89,1,0,0
38,148430.55,1,0,0
40,47869.69,1,0,0
53,150926.99,0,0,0
47,103163.35,0,1,1
29,130206.28,0,0,0
28,136674.51,0,1,0
40,200322.45,1,1,0
48,0.0,1,0,0
62,80927.56,1,0,0
24,0.0,0,1,1
41,0.0,1,1,0
28,142574.71,0,0,0
34,160426.07,1,1,0
25,116160.23,0,0,0
34,98683.47,0,1,0
32,118829.03,1,0,0
31,118870.92,0,0,0
32,0.0,1,0,0
46,0.0,1,1,0
38,107192.38,1,0,0
42,108010.78,1,0,0
34,0.0,0,0,0
26,129837.72,1,0,0
58,106458.31,0,1,1
63,97009.15,1,0,0
35,122929.42,0,0,0
45,152296.83,1,0,1
30,0.0,0,1,0
49,0.0,0,0,1
35,128993.76,0,0,0
36,0.0,0,1,0
27,185267.45,1,0,0
28,0.0,0,1,0
29,116805.82,0,1,0
29,129750.68,0,0,0
29,129177.01,1,1,0
25,82506.72,0,0,0
48,107247.69,1,0,1
42,0.0,0,1,1
36,157780.93,0,1,0
35,172170.36,1,0,0
48,0.0,1,0,0
41,0.0,1,0,0
42,75361.44,0,1,1
27,0.0,1,1,0
30,0.0,1,0,0
29,98263.46,0,1,0
43,0.0,1,0,0
40,109308.79,0,1,1
31,0.0,0,1,0
28,164365.44,1,1,0
22,98800.0,0,1,0
27,193125.85,1,0,0
27,51522.75,1,0,0
23,84284.48,1,0,0
39,0.0,0,1,0
51,119889.84,0,0,1
21,137910.45,1,0,0
37,0.0,0,1,0
33,100116.82,0,0,0
40,166082.15,1,0,0
38,0.0,0,1,0
26,0.0,0,0,0
44,148595.55,0,0,1
53,94078.97,0,0,0
34,0.0,1,1,0
29,0.0,1,0,0
40,164948.98,0,0,1
62,140549.4,0,1,1
44,152509.25,1,1,0
28,191864.51,0,1,1
44,96418.09,0,1,1
32,131945.94,1,0,0
29,0.0,1,0,0
30,142910.15,0,0,1
37,0.0,1,1,0
35,146311.58,1,0,0
52,87894.26,0,0,1
19,97445.49,0,1,0
64,0.0,1,1,1
35,0.0,1,0,0
34,154485.74,0,0,0
50,115625.07,0,0,0
25,108396.67,0,0,0
38,65095.41,1,0,0
43,103018.45,0,0,1
38,84764.79,1,1,0
38,0.0,0,1,0
35,115680.81,1,1,0
39,0.0,0,1,0
36,73088.06,0,0,0
27,150905.03,0,1,0
23,143054.85,1,1,0
28,0.0,0,1,0
60,0.0,1,0,0
42,99948.45,1,1,0
44,115451.05,0,0,0
32,108235.91,1,0,0
38,0.0,1,0,1
42,98795.61,0,0,0
37,0.0,0,1,0
31,0.0,0,0,0
34,0.0,1,0,0
29,113146.98,1,0,0
39,162532.14,0,1,1
40,92053.44,1,1,0
48,0.0,1,0,0
28,0.0,0,1,1
29,104944.1,1,1,0
31,0.0,0,0,0
31,0.0,0,1,0
30,107879.04,1,1,0
46,110356.42,0,0,1
27,0.0,0,0,0
34,109783.69,0,1,0
22,149777.0,1,0,0
38,104339.56,0,1,0
21,85818.18,1,1,0
37,212692.97,0,0,0
37,89696.84,1,0,0
28,0.0,1,1,0
32,68067.24,0,1,0
67,148564.66,1,0,0
55,136354.16,1,1,0
38,122214.0,1,0,0
45,0.0,1,0,0
70,119684.88,1,0,0
39,135139.33,1,1,0
42,146100.75,0,1,1
56,123110.9,1,1,1
44,111760.4,1,1,1
32,110728.39,1,1,0
41,121558.46,1,1,0
38,120623.21,0,1,0
58,114713.57,1,1,0
37,103457.76,0,1,0
57,101134.87,1,0,0
46,78136.36,1,0,0
23,0.0,0,0,0
30,133446.34,0,0,0
33,0.0,1,1,0
48,108076.33,0,1,1
32,131354.25,0,0,0
37,62974.64,1,1,0
30,143340.44,0,1,0
36,116993.43,0,0,0
31,58662.92,1,0,0
41,128808.65,0,0,1
45,137555.44,0,0,0
34,142393.11,1,0,0
38,0.0,0,1,0
41,125785.23,1,1,0
22,136444.25,0,0,1
38,121527.4,0,0,0
52,144696.75,1,0,0
36,0.0,1,0,0
35,0.0,1,1,0
48,128140.17,0,0,1
25,120383.41,1,0,0
57,0.0,1,1,1
42,129735.3,1,0,0
31,185078.26,0,1,1
28,0.0,0,1,0
42,0.0,1,0,0
31,0.0,1,0,0
29,144591.96,1,0,0
45,0.0,0,1,1
36,0.0,0,0,0
37,0.0,0,0,0
68,100194.44,1,0,0
50,145295.31,1,0,0
28,106070.29,1,0,0
47,120621.89,1,1,0
38,0.0,1,0,0
36,0.0,1,0,0
30,0.0,1,0,0
27,171283.91,1,1,0
26,0.0,1,0,0
38,128218.47,0,1,1
32,0.0,1,1,0
28,77776.39,0,0,0
72,124978.19,1,1,0
29,0.0,0,0,0
28,0.0,1,1,0
51,109799.55,1,0,1
39,0.0,0,0,0
61,125397.21,0,1,1
71,0.0,1,1,0
38,111347.37,1,0,0
40,104291.41,1,0,0
61,94867.18,1,1,1
24,0.0,0,0,0
33,135703.59,0,1,0
37,106453.53,1,1,0
43,132412.38,0,0,1
40,124401.6,0,1,1
46,118022.06,0,0,1
39,82531.11,0,0,0
44,184552.12,0,0,1
39,127278.31,1,0,0
66,0.0,1,1,0
45,0.0,1,1,0
23,184244.86,0,0,0
52,59669.43,0,0,1
25,79543.59,1,1,0
39,151553.19,1,1,0
27,166527.88,1,0,0
28,150329.15,0,0,0
43,121911.59,0,0,0
51,156773.78,0,0,0
29,127864.26,1,0,0
53,113709.28,1,0,1
43,79974.55,1,1,0
44,0.0,1,1,0
51,0.0,0,1,1
38,0.0,0,0,1
33,144427.96,0,0,0
42,99263.09,1,0,0
32,79368.87,1,1,0
30,0.0,1,1,0
34,0.0,1,1,0
28,0.0,1,0,0
52,125095.94,0,1,1
40,162485.8,0,1,0
37,95668.82,0,0,0
25,0.0,0,0,0
30,0.0,1,1,0
37,0.0,0,0,0
34,74197.38,0,1,0
31,89688.94,1,1,0
33,103121.33,1,1,0
34,0.0,0,1,0
59,120170.07,1,1,0
32,149136.31,1,0,0
40,141136.79,1,0,0
43,152341.55,0,1,0
36,120026.98,1,0,0
33,132168.28,0,0,0
43,85200.82,1,0,0
53,84903.33,1,0,0
32,0.0,0,1,0
20,0.0,1,0,0
40,0.0,0,0,0
30,121535.18,0,0,0
35,116662.96,1,0,0
60,0.0,1,0,0
49,124829.16,1,1,0
36,155180.56,0,1,0
32,108262.87,1,1,0
40,0.0,0,0,0
38,0.0,0,0,0
48,0.0,1,0,1
38,99812.88,1,0,0
35,132164.26,1,0,0
45,103583.05,0,0,1
39,142406.43,0,0,0
38,99842.5,0,0,1
41,0.0,1,1,0
41,0.0,0,0,0
39,81042.42,1,1,0
48,0.0,0,1,1
40,0.0,1,0,0
53,199689.49,1,0,1
33,142645.43,0,0,0
75,0.0,1,1,0
45,110219.14,0,1,1
51,0.0,1,0,0
25,0.0,0,0,0
32,0.0,0,0,0
45,142072.02,0,0,0
25,0.0,0,1,0
33,149564.61,0,0,0
43,0.0,0,1,0
37,153366.13,1,0,0
21,76467.16,1,0,0
26,121508.28,1,1,0
27,0.0,1,1,0
36,73211.12,0,0,1
22,0.0,0,0,0
55,0.0,1,1,0
38,92674.94,0,0,0
52,96196.24,0,0,1
36,114391.62,1,1,0
32,80262.66,0,0,0
33,173331.52,0,1,0
35,147285.52,1,1,0
67,119785.47,1,0,0
36,140137.15,0,1,0
52,107467.56,0,1,1
37,98218.04,0,1,1
35,133607.75,1,1,0
37,0.0,1,0,0
38,95139.41,1,1,0
29,0.0,1,1,0
42,0.0,0,0,0
37,0.0,0,1,0
26,97331.19,0,1,0
37,139265.63,1,0,0
31,0.0,1,1,0
34,168094.01,0,0,0
30,131563.88,0,1,0
44,0.0,0,0,0
50,0.0,0,0,0
31,0.0,1,0,0
47,107363.29,1,0,0
33,94493.03,1,1,0
29,170214.23,0,1,0
52,139781.06,0,0,1
35,0.0,0,1,0
26,148610.41,1,1,1
73,170241.7,1,0,0
33,128306.83,1,1,0
47,0.0,1,1,0
35,0.0,1,1,0
32,175454.0,1,0,0
41,0.0,0,0,0
22,100885.93,1,1,0
69,93320.8,1,0,0
38,63176.44,1,0,0
33,139451.67,0,0,0
52,49113.75,0,1,0
32,123906.22,1,0,1
40,0.0,1,1,0
28,0.0,0,0,0
52,131441.51,0,1,1
56,0.0,0,0,1
57,136325.48,1,0,1
38,113150.44,0,1,1
42,0.0,0,1,0
33,0.0,1,1,0
46,102785.16,1,1,0
34,83264.28,0,0,0
41,72252.64,1,0,0
29,148051.52,0,1,0
76,138489.66,1,1,0
63,0.0,1,0,0
32,111589.33,1,0,0
39,122104.79,0,1,1
32,96106.83,1,0,0
42,115930.87,0,0,0
37,124513.66,0,1,0
54,0.0,0,1,1
46,0.0,0,0,0
33,0.0,1,0,1
35,100988.39,0,0,0
44,118577.24,1,0,0
28,0.0,0,0,0
27,0.0,1,0,0
39,0.0,1,1,1
28,0.0,1,1,0
26,0.0,1,1,0
42,113311.11,1,1,0
41,0.0,0,1,0
32,0.0,0,0,0
20,124365.42,0,0,1
42,147249.29,1,0,0
36,103688.19,1,0,0
29,138740.24,0,1,0
39,111900.14,1,0,0
37,152760.24,1,1,0
31,143966.3,1,0,1
51,141556.96,0,0,0
43,0.0,1,1,0
33,0.0,0,1,0
46,0.0,1,1,0
30,0.0,0,0,0
41,0.0,1,1,1
29,0.0,1,0,0
25,162560.32,0,0,0
29,123229.46,0,1,0
31,76665.71,1,0,0
38,140278.99,1,0,1
51,0.0,1,1,0
46,115764.32,0,0,0
36,131142.53,0,0,0
45,68375.27,0,0,1
39,117833.3,0,1,1
36,0.0,1,1,0
34,0.0,0,0,0
45,0.0,1,0,1
30,111093.01,0,0,0
42,132657.55,0,0,0
56,128882.49,1,1,1
59,69129.59,1,0,0
37,0.0,1,0,0
39,121404.64,1,0,0
45,131355.3,0,1,1
35,102097.33,1,1,0
40,154863.15,1,0,0
41,99945.93,0,1,0
39,121704.32,0,0,0
43,0.0,0,1,0
35,138782.76,1,0,0
35,0.0,1,0,0
30,136291.71,0,0,0
42,107856.57,0,0,0
26,108348.66,0,1,1
47,93871.95,0,0,1
45,0.0,0,1,1
19,125860.2,0,0,0
49,172713.44,0,0,0
51,0.0,1,1,0
59,0.0,1,1,0
39,130786.92,1,1,0
29,112367.34,0,1,0
45,91091.06,0,1,0
26,106198.5,1,1,0
47,142669.93,0,0,0
33,112833.35,1,0,0
40,0.0,1,1,0
43,0.0,1,1,0
32,104336.43,0,1,0
55,104305.74,1,0,0
47,140187.1,1,0,0
39,0.0,0,0,0
45,114959.12,0,1,1
33,164704.38,1,0,1
62,119096.55,1,0,0
31,0.0,1,0,0
47,0.0,0,0,1
30,0.0,0,0,0
41,115465.28,0,1,0
27,0.0,0,1,0
43,184926.61,0,0,0
43,85957.88,0,0,0
32,114084.6,1,0,0
29,166930.76,0,1,0
27,0.0,0,1,0
29,0.0,1,0,0
38,107193.82,0,1,0
36,116275.12,1,0,0
27,0.0,1,1,0
39,91068.56,0,0,0
41,123049.21,1,0,0
39,0.0,1,1,0
40,0.0,0,0,0
42,137781.65,0,1,0
48,108128.96,1,1,0
39,105317.73,0,0,0
20,80569.73,0,0,0
22,174852.89,1,1,0
45,89158.94,0,1,1
85,0.0,1,1,0
36,89800.14,1,0,0
45,101207.75,0,0,1
43,106086.42,0,0,0
21,0.0,1,0,0
47,0.0,0,0,0
26,101440.36,1,1,0
38,0.0,0,0,0
34,106603.74,1,0,0
29,130420.2,0,1,0
38,0.0,0,1,0
29,45022.23,1,0,0
27,74298.43,1,0,0
31,133003.03,1,1,1
48,0.0,1,0,0
37,136689.66,0,1,0
32,0.0,1,0,0
44,0.0,1,1,1
53,102520.37,1,0,0
35,0.0,1,0,0
34,0.0,0,1,0
67,88382.01,1,0,0
44,115049.15,0,0,0
58,104796.54,1,0,0
33,123082.08,0,0,0
58,0.0,1,1,0
33,0.0,0,1,0
43,0.0,1,1,0
33,88311.48,1,0,0
40,0.0,1,1,0
32,71872.19,1,0,0
35,110046.93,0,0,0
42,104430.08,1,0,0
28,0.0,0,1,0
31,138653.51,0,0,0
31,102575.04,1,1,0
43,137780.74,1,0,1
32,0.0,0,0,0
32,0.0,1,0,0
30,105209.54,0,1,0
32,109570.21,1,1,0
44,118715.86,0,1,1
35,0.0,1,0,0
43,153393.18,1,1,0
33,132603.36,0,0,0
36,0.0,1,1,0
34,129398.01,0,1,0
28,0.0,0,0,0
29,151352.74,0,0,0
44,136836.49,0,1,1
40,91592.06,0,0,1
30,0.0,0,1,0
54,0.0,0,1,1
22,0.0,1,1,0
36,165536.28,1,0,0
25,62482.95,1,0,0
40,68155.59,0,0,0
43,55853.33,1,1,1
37,0.0,1,0,0
31,79589.43,0,1,0
41,100880.76,1,0,0
25,174330.35,0,1,0
19,143390.51,0,0,0
59,91415.76,0,0,1
30,134366.42,0,0,0
24,0.0,1,1,0
60,88786.81,1,0,0
35,96814.46,1,0,0
32,160680.41,0,0,0
29,0.0,0,1,0
47,0.0,0,1,0
31,145537.21,0,0,0
28,0.0,1,1,1
45,0.0,1,1,0
30,119370.11,1,1,1
28,0.0,1,1,0
47,134381.52,0,1,1
74,114888.74,1,1,1
42,149332.48,0,0,0
40,105061.74,0,1,1
32,0.0,1,0,0
40,0.0,1,1,1
21,0.0,1,0,0
39,155062.8,1,1,0
43,88798.34,0,0,0
33,0.0,0,0,0
51,143139.87,0,1,1
23,0.0,0,1,0
27,107027.52,0,0,0
29,140720.93,0,0,0
30,80964.57,0,0,0
39,178585.46,0,0,1
26,135889.13,1,1,0
43,134919.85,0,0,0
33,115130.34,0,0,1
34,138190.13,1,1,0
37,131519.49,1,0,0
56,0.0,0,1,1
39,126935.98,1,1,0
39,133707.09,1,0,0
27,97893.2,0,1,0
34,127900.03,0,0,0
37,143835.47,1,0,0
44,0.0,1,0,0
48,0.0,0,0,1
60,0.0,1,0,1
40,129596.77,1,1,0
30,0.0,0,0,0
24,110407.44,0,1,1
76,0.0,1,1,0
41,142015.76,0,1,0
55,81370.07,1,0,0
48,69329.47,0,1,1
28,116755.5,1,1,1
44,83870.33,0,0,0
39,130694.89,1,1,1
34,117451.47,0,1,0
35,206868.78,1,1,0
39,111695.62,0,1,0
40,137285.26,0,1,1
29,149218.39,1,1,0
51,0.0,1,0,0
32,0.0,1,0,0
41,130701.29,0,1,1
34,0.0,0,0,0
31,167949.48,0,1,0
23,131254.81,0,0,0
28,0.0,1,0,0
34,0.0,1,0,0
34,86656.13,1,0,0
37,114737.26,1,1,1
38,0.0,0,1,0
39,0.0,0,1,0
62,119817.33,1,0,1
48,130806.99,1,1,1
49,0.0,1,1,1
40,0.0,0,0,0
35,80931.75,0,1,1
56,0.0,1,1,1
32,132178.67,0,0,0
27,0.0,0,1,0
43,0.0,1,0,0
35,164769.02,0,1,1
29,107233.85,0,0,0
27,176227.07,1,1,0
39,109949.39,1,1,0
34,0.0,1,1,0
60,117738.81,0,1,1
37,133292.45,0,1,0
43,160474.59,1,1,0
43,0.0,0,0,0
55,154393.43,1,0,1
45,110827.49,1,1,1
36,145750.45,1,1,0
45,109044.3,1,1,0
32,75170.54,1,1,0
42,0.0,0,1,0
28,105795.9,1,1,0
32,0.0,0,0,0
66,0.0,1,0,0
49,0.0,0,1,1
26,118097.87,0,1,0
29,172693.54,0,0,0
36,129440.3,0,0,0
36,0.0,0,0,0
23,96471.2,0,0,0
46,0.0,1,1,1
24,140197.18,1,0,0
20,0.0,0,0,0
33,135946.26,0,1,0
69,0.0,1,0,0
50,81290.02,1,0,1
42,0.0,0,1,1
60,113715.36,0,0,1
56,168883.08,1,0,0
36,143421.74,0,0,0
26,153644.39,1,0,0
53,109330.06,1,1,0
27,115095.88,0,1,0
35,0.0,1,0,1
46,183276.32,1,0,0
33,68193.72,0,0,0
32,0.0,0,1,0
31,139729.54,1,0,0
56,98365.33,1,1,0
36,0.0,0,0,0
37,122453.97,1,1,0
30,132174.41,0,0,0
24,0.0,1,1,0
30,0.0,0,0,0
39,104349.45,0,0,0
41,138881.04,0,1,1
32,116968.91,0,1,0
35,105346.03,1,0,0
26,136623.19,0,0,0
29,0.0,1,1,0
66,0.0,0,1,1
33,0.0,1,1,0
36,124445.52,0,0,0
34,68999.66,1,1,0
36,85768.42,1,0,0
47,0.0,0,0,1
34,100628.0,1,0,0
32,0.0,1,1,0
38,0.0,1,0,0
54,0.0,0,0,1
19,0.0,0,1,0
50,125647.36,0,0,1
31,100375.39,1,1,0
36,0.0,0,1,0
24,171922.72,1,0,0
32,146810.99,1,1,0
45,109032.23,1,1,1
57,0.0,0,0,1
25,0.0,0,0,0
35,128653.59,0,0,0
37,80387.81,1,0,0
58,0.0,1,0,1
43,108508.82,0,0,1
31,155978.17,0,0,0
38,0.0,1,1,0
50,121175.56,0,0,1
29,89349.47,0,1,0
38,86131.71,0,0,0
58,102346.86,1,1,0
36,121263.62,1,1,0
31,0.0,0,0,0
33,0.0,0,1,1
51,0.0,1,0,0
48,149726.08,0,0,1
43,0.0,0,0,1
35,161274.05,0,0,0
33,0.0,0,1,0
30,103138.17,1,0,0
40,109628.44,0,1,0
54,0.0,0,0,1
33,97286.16,0,0,0
33,118004.26,0,1,0
32,85534.83,0,0,0
59,0.0,1,1,1
43,95140.44,0,1,1
31,0.0,1,1,1
25,0.0,1,0,0
54,75900.84,1,1,0
41,126619.27,0,1,0
44,111833.47,0,0,0
37,0.0,0,0,0
57,238387.56,1,1,1
32,108698.96,1,1,0
39,112687.69,1,1,0
48,81556.89,0,1,0
48,136596.85,1,0,0
43,98807.45,0,1,1
31,0.0,1,1,0
37,0.0,1,0,0
30,107499.7,1,1,0
23,0.0,0,1,0
30,0.0,0,1,0
28,0.0,1,1,0
41,176024.05,0,1,0
39,0.0,1,1,0
39,127631.62,1,0,1
19,0.0,0,1,0
26,109819.16,0,1,0
41,138734.94,0,1,0
25,111363.1,0,0,0
34,0.0,1,0,0
28,143988.0,0,0,1
34,118838.75,1,0,0
35,161637.75,1,0,0
44,133793.89,1,1,1
35,71553.83,0,0,0
62,0.0,1,1,0
40,0.0,0,1,0
38,0.0,1,1,0
62,64667.95,1,1,0
28,121164.11,1,1,0
50,0.0,0,0,0
